transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1853,29/05/2023,18:39:00,2.00,Male,21,Beauty,2,500,190.00,1000.00
252,05/05/2023,17:37:00,1.00,Male,54,Electronics,1,300,84.00,300.00
606,13/06/2023,20:19:00,2.00,Male,22,Electronics,1,50,19.50,50.00
779,15/05/2023,19:19:00,3.00,Female,56,Electronics,2,500,155.00,1000.00
824,25/02/2023,19:10:00,3.00,Male,63,Clothing,4,30,9.30,120.00
866,06/07/2023,18:16:00,4.00,Male,24,Electronics,1,50,22.50,50.00
1252,30/12/2023,20:18:00,5.00,Male,54,Electronics,1,300,117.00,300.00
1606,19/10/2023,19:52:00,2.00,Male,22,Electronics,1,50,26.50,50.00
1779,02/01/2023,19:45:00,3.00,Female,56,Electronics,2,500,190.00,1000.00
1824,24/01/2023,20:19:00,4.00,Male,63,Clothing,4,30,12.60,120.00
1866,17/08/2023,22:38:00,5.00,Male,24,Electronics,1,50,20.00,50.00
5,05/09/2023,22:10:00,3.00,Male,30,Beauty,2,50,24.00,100.00
90,10/09/2023,17:53:00,3.00,Female,51,Electronics,1,30,13.50,30.00
380,30/08/2023,22:26:00,2.00,Male,56,Electronics,2,300,102.00,600.00
593,18/01/2023,22:05:00,2.00,Male,35,Electronics,2,30,13.20,60.00
820,17/02/2023,22:49:00,1.00,Male,49,Electronics,4,50,24.00,200.00
1005,12/08/2023,20:38:00,2.00,Male,30,Beauty,2,50,17.50,100.00
1090,18/02/2023,19:54:00,4.00,Female,51,Electronics,1,30,7.50,30.00
1380,09/02/2023,19:45:00,3.00,Male,56,Electronics,2,300,159.00,600.00
1593,24/02/2023,22:39:00,5.00,Male,35,Electronics,2,30,14.40,60.00
1820,13/05/2023,21:31:00,1.00,Male,49,Electronics,4,50,22.00,200.00
120,31/03/2023,19:35:00,4.00,Male,60,Beauty,1,50,12.50,50.00
221,27/11/2023,21:01:00,3.00,Male,39,Beauty,2,300,111.00,600.00
341,20/01/2023,17:06:00,5.00,Male,31,Clothing,4,50,18.50,200.00
640,25/12/2023,20:05:00,3.00,Female,51,Electronics,4,30,12.60,120.00
744,23/05/2023,18:02:00,1.00,Male,40,Electronics,1,25,6.50,25.00
1120,02/03/2023,19:32:00,4.00,Male,60,Beauty,1,50,26.50,50.00
1221,14/09/2023,22:57:00,5.00,Male,39,Beauty,2,300,114.00,600.00
1341,30/01/2023,22:10:00,1.00,Male,31,Clothing,4,50,21.00,200.00
1640,10/06/2023,19:44:00,5.00,Female,51,Electronics,4,30,14.10,120.00
1744,07/07/2023,21:49:00,4.00,Male,40,Electronics,1,25,8.75,25.00
273,26/09/2023,20:24:00,1.00,Female,22,Beauty,1,50,14.50,50.00
283,01/06/2023,20:08:00,3.00,Female,18,Electronics,1,500,165.00,500.00
452,30/01/2023,22:41:00,4.00,Female,48,Clothing,3,500,240.00,1500.00
469,21/03/2023,19:24:00,4.00,Male,18,Beauty,3,25,8.75,75.00
620,06/11/2023,20:59:00,4.00,Male,63,Electronics,3,25,7.00,75.00
946,08/08/2023,20:15:00,2.00,Male,62,Electronics,4,500,235.00,2000.00
1273,20/06/2023,20:39:00,1.00,Female,22,Beauty,1,50,25.50,50.00
1283,14/10/2023,20:15:00,1.00,Female,18,Electronics,1,500,130.00,500.00
1452,06/08/2023,17:41:00,3.00,Female,48,Clothing,3,500,185.00,1500.00
1469,08/12/2023,17:22:00,3.00,Male,18,Beauty,3,25,12.50,75.00
1620,03/02/2023,22:48:00,5.00,Male,63,Electronics,3,25,7.75,75.00
1946,27/07/2023,20:48:00,5.00,Male,62,Electronics,4,500,165.00,2000.00
148,03/07/2023,20:39:00,5.00,Male,18,Clothing,2,30,9.90,60.00
414,10/05/2023,19:40:00,1.00,Male,48,Beauty,4,25,9.75,100.00
883,20/08/2023,20:43:00,5.00,Male,40,Electronics,1,500,245.00,500.00
1148,11/08/2023,22:04:00,2.00,Male,18,Clothing,2,30,10.80,60.00
1414,22/11/2023,21:28:00,4.00,Male,48,Beauty,4,25,11.25,100.00
1883,20/09/2023,17:54:00,3.00,Male,40,Electronics,1,500,200.00,500.00
731,30/09/2023,18:49:00,1.00,Male,54,Clothing,4,500,165.00,2000.00
930,12/01/2023,17:54:00,1.00,Male,54,Clothing,4,50,26.00,200.00
1731,19/12/2023,17:41:00,3.00,Male,54,Clothing,4,500,195.00,2000.00
1930,21/12/2023,19:58:00,5.00,Male,54,Clothing,4,50,13.00,200.00
518,31/07/2023,17:01:00,2.00,Female,40,Clothing,1,30,16.20,30.00
1518,18/05/2023,20:03:00,3.00,Female,40,Clothing,1,30,12.60,30.00
758,23/04/2023,18:30:00,1.00,Male,64,Clothing,4,25,6.75,100.00
1758,22/07/2023,18:19:00,3.00,Male,64,Clothing,4,25,7.50,100.00
639,01/08/2023,19:47:00,4.00,Female,62,Beauty,4,50,26.50,200.00
838,30/09/2023,21:20:00,1.00,Male,47,Electronics,2,300,153.00,600.00
1639,20/12/2023,18:13:00,5.00,Female,62,Beauty,4,50,24.00,200.00
1838,28/06/2023,17:06:00,4.00,Male,47,Electronics,2,300,102.00,600.00
353,18/03/2023,21:35:00,5.00,Male,31,Electronics,1,500,270.00,500.00
501,28/06/2023,20:21:00,2.00,Male,39,Electronics,2,30,9.00,60.00
721,23/06/2023,17:10:00,5.00,Female,52,Clothing,1,500,145.00,500.00
1353,04/09/2023,21:59:00,3.00,Male,31,Electronics,1,500,235.00,500.00
1501,31/01/2023,18:00:00,1.00,Male,39,Electronics,2,30,13.50,60.00
1721,21/01/2023,22:42:00,3.00,Female,52,Clothing,1,500,215.00,500.00
123,11/08/2023,19:00:00,3.00,Female,40,Electronics,2,30,11.70,60.00
164,28/02/2023,18:26:00,3.00,Female,47,Beauty,3,500,185.00,1500.00
425,11/06/2023,18:28:00,2.00,Female,55,Electronics,4,30,15.60,120.00
1123,11/12/2023,21:04:00,1.00,Female,40,Electronics,2,30,10.80,60.00
1164,07/04/2023,20:53:00,1.00,Female,47,Beauty,3,500,245.00,1500.00
1425,02/12/2023,22:15:00,1.00,Female,55,Electronics,4,30,10.20,120.00
48,06/10/2023,17:34:00,2.00,Male,54,Electronics,3,300,123.00,900.00
118,13/03/2023,20:07:00,3.00,Female,30,Electronics,4,500,270.00,2000.00
203,12/03/2023,21:33:00,4.00,Male,56,Clothing,2,500,175.00,1000.00
305,22/03/2023,22:09:00,4.00,Female,18,Beauty,1,30,14.40,30.00
358,12/10/2023,18:32:00,4.00,Female,32,Beauty,1,300,132.00,300.00
376,29/01/2023,18:21:00,4.00,Female,64,Beauty,1,30,12.00,30.00
398,23/02/2023,21:17:00,5.00,Female,48,Clothing,2,300,114.00,600.00
411,25/07/2023,20:04:00,3.00,Male,62,Electronics,4,50,24.50,200.00
504,31/03/2023,18:07:00,4.00,Female,38,Beauty,3,50,22.00,150.00
970,25/05/2023,18:13:00,2.00,Male,59,Electronics,4,500,220.00,2000.00
996,03/07/2023,17:38:00,2.00,Male,62,Clothing,1,50,13.50,50.00
1048,12/07/2023,19:14:00,3.00,Male,54,Electronics,3,300,93.00,900.00
1118,13/10/2023,17:24:00,1.00,Female,30,Electronics,4,500,170.00,2000.00
1203,26/11/2023,18:36:00,2.00,Male,56,Clothing,2,500,145.00,1000.00
1305,05/04/2023,18:24:00,5.00,Female,18,Beauty,1,30,7.80,30.00
1358,04/05/2023,21:40:00,5.00,Female,32,Beauty,1,300,156.00,300.00
1376,15/07/2023,19:49:00,3.00,Female,64,Beauty,1,30,9.90,30.00
1398,19/07/2023,17:20:00,1.00,Female,48,Clothing,2,300,120.00,600.00
1411,24/11/2023,20:27:00,1.00,Male,62,Electronics,4,50,26.00,200.00
1504,25/01/2023,17:01:00,4.00,Female,38,Beauty,3,50,25.50,150.00
1970,22/05/2023,17:44:00,5.00,Male,59,Electronics,4,500,230.00,2000.00
1996,07/12/2023,18:49:00,2.00,Male,62,Clothing,1,50,25.00,50.00
81,07/06/2023,22:48:00,4.00,Male,40,Electronics,1,50,14.50,50.00
155,18/07/2023,18:05:00,3.00,Male,31,Electronics,4,500,150.00,2000.00
470,26/12/2023,18:58:00,4.00,Female,57,Clothing,2,500,165.00,1000.00
1081,27/06/2023,22:23:00,5.00,Male,40,Electronics,1,50,17.00,50.00
1155,03/12/2023,18:22:00,3.00,Male,31,Electronics,4,500,255.00,2000.00
1470,26/06/2023,19:47:00,1.00,Female,57,Clothing,2,500,165.00,1000.00
106,17/05/2023,18:58:00,1.00,Female,46,Clothing,1,50,15.00,50.00
818,29/05/2023,18:56:00,4.00,Male,30,Electronics,1,500,265.00,500.00
1106,12/08/2023,17:50:00,3.00,Female,46,Clothing,1,50,14.00,50.00
1818,20/09/2023,17:29:00,4.00,Male,30,Electronics,1,500,150.00,500.00
94,13/03/2023,22:39:00,5.00,Female,47,Beauty,2,500,250.00,1000.00
811,15/04/2023,18:34:00,2.00,Male,61,Beauty,2,25,6.75,50.00
881,21/12/2023,20:52:00,4.00,Male,22,Electronics,1,300,99.00,300.00
1094,15/06/2023,20:34:00,1.00,Female,47,Beauty,2,500,210.00,1000.00
1811,09/12/2023,21:58:00,5.00,Male,61,Beauty,2,25,8.50,50.00
1881,11/07/2023,17:23:00,5.00,Male,22,Electronics,1,300,147.00,300.00
403,22/04/2023,19:31:00,5.00,Male,32,Clothing,2,300,78.00,600.00
653,25/11/2023,22:53:00,3.00,Male,54,Clothing,3,25,9.25,75.00
694,30/06/2023,17:47:00,3.00,Female,39,Electronics,2,25,10.00,50.00
1403,25/03/2023,18:20:00,4.00,Male,32,Clothing,2,300,162.00,600.00
1653,23/07/2023,19:34:00,2.00,Male,54,Clothing,3,25,12.75,75.00
1694,10/01/2023,19:22:00,4.00,Female,39,Electronics,2,25,9.75,50.00
4,27/08/2023,18:12:00,3.00,Male,37,Clothing,1,500,200.00,500.00
647,01/03/2023,19:53:00,5.00,Male,59,Clothing,3,500,190.00,1500.00
911,15/07/2023,17:29:00,3.00,Male,42,Electronics,3,300,84.00,900.00
1004,11/01/2023,21:46:00,2.00,Male,37,Clothing,1,500,230.00,500.00
1647,01/05/2023,20:26:00,5.00,Male,59,Clothing,3,500,240.00,1500.00
1911,13/12/2023,18:33:00,4.00,Male,42,Electronics,3,300,75.00,900.00
419,31/03/2023,19:18:00,5.00,Female,44,Clothing,3,30,11.70,90.00
642,04/05/2023,21:40:00,1.00,Female,54,Clothing,4,25,12.00,100.00
843,25/01/2023,22:46:00,3.00,Male,21,Beauty,3,500,180.00,1500.00
895,31/08/2023,21:51:00,3.00,Female,55,Clothing,4,30,14.40,120.00
1419,05/02/2023,18:42:00,3.00,Female,44,Clothing,3,30,9.30,90.00
1642,27/12/2023,18:30:00,4.00,Female,54,Clothing,4,25,11.50,100.00
1843,21/09/2023,18:58:00,1.00,Male,21,Beauty,3,500,240.00,1500.00
1895,27/03/2023,20:59:00,4.00,Female,55,Clothing,4,30,15.30,120.00
31,31/12/2023,17:47:00,3.00,Male,44,Electronics,4,300,129.00,1200.00
37,26/05/2023,22:42:00,2.00,Female,18,Beauty,3,25,8.75,75.00
72,06/12/2023,19:19:00,5.00,Female,20,Electronics,4,500,195.00,2000.00
243,24/06/2023,18:02:00,5.00,Female,47,Electronics,3,300,156.00,900.00
281,18/09/2023,20:09:00,4.00,Female,29,Beauty,4,500,275.00,2000.00
489,31/10/2023,22:01:00,1.00,Male,44,Electronics,1,30,14.40,30.00
491,30/12/2023,21:11:00,4.00,Female,60,Electronics,3,300,78.00,900.00
729,26/08/2023,22:29:00,3.00,Male,29,Clothing,4,300,84.00,1200.00
822,16/02/2023,17:39:00,3.00,Female,52,Beauty,3,50,13.50,150.00
1031,12/11/2023,21:15:00,3.00,Male,44,Electronics,4,300,126.00,1200.00
1037,17/10/2023,17:38:00,2.00,Female,18,Beauty,3,25,11.50,75.00
1072,24/02/2023,18:10:00,4.00,Female,20,Electronics,4,500,180.00,2000.00
1243,08/12/2023,17:11:00,4.00,Female,47,Electronics,3,300,138.00,900.00
1281,14/03/2023,19:34:00,4.00,Female,29,Beauty,4,500,165.00,2000.00
1489,28/04/2023,18:30:00,2.00,Male,44,Electronics,1,30,10.50,30.00
1491,26/05/2023,22:14:00,107.00,Female,60,Electronics,3,300,129.00,900.00
1729,22/11/2023,18:55:00,82.00,Male,29,Clothing,4,300,81.00,1200.00
1822,09/09/2023,17:15:00,15.00,Female,52,Beauty,3,50,21.00,150.00
840,01/07/2023,18:59:00,60.00,Male,62,Clothing,2,25,11.75,50.00
1840,12/05/2023,20:22:00,138.00,Male,62,Clothing,2,25,11.00,50.00
404,13/02/2023,19:55:00,59.00,Male,46,Electronics,2,500,160.00,1000.00
899,22/05/2023,21:34:00,147.00,Male,26,Clothing,2,300,153.00,600.00
990,29/03/2023,21:45:00,68.00,Female,58,Beauty,2,500,235.00,1000.00
1404,20/08/2023,18:15:00,155.00,Male,46,Electronics,2,500,185.00,1000.00
1899,03/05/2023,21:03:00,51.00,Male,26,Clothing,2,300,99.00,600.00
1990,22/11/2023,17:02:00,48.00,Female,58,Beauty,2,500,155.00,1000.00
382,14/07/2023,21:20:00,29.00,Female,53,Clothing,2,500,245.00,1000.00
578,05/12/2023,22:42:00,68.00,Female,54,Clothing,4,30,9.30,120.00
923,10/06/2023,17:20:00,62.00,Male,32,Beauty,3,300,165.00,900.00
1382,20/05/2023,18:13:00,139.00,Female,53,Clothing,2,500,185.00,1000.00
1578,20/11/2023,18:43:00,66.00,Female,54,Clothing,4,30,12.00,120.00
1923,03/04/2022,17:38:00,74.00,Male,32,Beauty,3,300,159.00,900.00
307,11/11/2022,22:54:00,32.00,Female,26,Electronics,2,25,8.50,50.00
561,29/07/2022,17:04:00,34.00,Female,64,Clothing,4,500,250.00,2000.00
651,28/09/2023,21:02:00,30.00,Male,51,Clothing,3,50,26.00,150.00
1307,29/01/2022,22:11:00,68.00,Female,26,Electronics,2,25,11.75,50.00
1561,17/09/2023,19:38:00,16.00,Female,64,Clothing,4,500,170.00,2000.00
1651,04/12/2022,21:29:00,155.00,Male,51,Clothing,3,50,23.50,150.00
988,05/08/2022,18:41:00,85.00,Female,63,Clothing,3,25,8.00,75.00
1988,30/11/2023,18:47:00,144.00,Female,63,Clothing,3,25,7.25,75.00
67,19/08/2023,20:19:00,119.00,Female,48,Beauty,4,300,129.00,1200.00
1067,03/10/2023,17:01:00,105.00,Female,48,Beauty,4,300,129.00,1200.00
915,11/10/2023,19:06:00,95.00,Female,26,Beauty,3,30,12.90,90.00
985,13/06/2023,22:33:00,113.00,Female,19,Electronics,2,25,9.00,50.00
1915,10/07/2023,22:50:00,53.00,Female,26,Beauty,3,30,9.30,90.00
1985,31/03/2023,20:15:00,113.00,Female,19,Electronics,2,25,9.75,50.00
56,27/12/2022,19:37:00,97.00,Female,26,Clothing,3,300,120.00,900.00
159,10/11/2022,21:30:00,42.00,Male,26,Clothing,4,50,23.50,200.00
862,11/12/2022,21:37:00,29.00,Male,28,Electronics,4,300,78.00,1200.00
1056,17/04/2022,19:46:00,54.00,Female,26,Clothing,3,300,114.00,900.00
1159,02/04/2023,18:08:00,41.00,Male,26,Clothing,4,50,18.00,200.00
1862,06/02/2022,22:50:00,64.00,Male,28,Electronics,4,300,165.00,1200.00
315,03/07/2023,18:53:00,122.00,Male,47,Clothing,2,30,15.00,60.00
545,19/12/2023,17:18:00,61.00,Male,27,Clothing,2,25,8.25,50.00
902,14/02/2022,17:16:00,108.00,Female,54,Beauty,1,50,21.50,50.00
1315,31/08/2022,20:52:00,14.00,Male,47,Clothing,2,30,12.90,60.00
1545,15/07/2023,18:21:00,16.00,Male,27,Clothing,2,25,8.25,50.00
1902,21/12/2022,17:12:00,97.00,Female,54,Beauty,1,50,14.00,50.00
170,21/09/2023,20:46:00,125.00,Female,25,Clothing,2,25,12.50,50.00
685,04/07/2023,22:15:00,90.00,Male,57,Electronics,2,25,7.75,50.00
958,01/01/2022,21:14:00,116.00,Male,62,Electronics,2,25,11.00,50.00
1170,06/01/2023,17:13:00,96.00,Female,25,Clothing,2,25,8.00,50.00
1685,20/04/2022,20:32:00,76.00,Male,57,Electronics,2,25,8.75,50.00
1958,27/11/2022,19:19:00,125.00,Male,62,Electronics,2,25,11.75,50.00
363,23/05/2022,22:51:00,92.00,Male,64,Beauty,1,25,13.50,25.00
394,19/08/2022,19:27:00,105.00,Female,27,Clothing,1,500,165.00,500.00
537,01/10/2023,18:07:00,98.00,Female,21,Beauty,1,500,275.00,500.00
1363,04/07/2023,20:27:00,33.00,Male,64,Beauty,1,25,7.75,25.00
1394,17/04/2022,20:06:00,14.00,Female,27,Clothing,1,500,250.00,500.00
1537,29/11/2022,17:57:00,116.00,Female,21,Beauty,1,500,140.00,500.00
387,26/01/2023,21:58:00,118.00,Male,44,Beauty,1,30,9.00,30.00
556,05/02/2022,17:37:00,42.00,Female,18,Electronics,1,50,12.50,50.00
782,13/04/2022,21:51:00,71.00,Male,59,Clothing,3,300,150.00,900.00
906,19/07/2022,17:55:00,6.00,Female,20,Clothing,1,50,17.00,50.00
1387,26/07/2022,17:48:00,37.00,Male,44,Beauty,1,30,15.60,30.00
1556,17/05/2023,19:13:00,35.00,Female,18,Electronics,1,50,22.50,50.00
1782,07/04/2023,20:23:00,116.00,Male,59,Clothing,3,300,141.00,900.00
1906,01/10/2022,20:10:00,58.00,Female,20,Clothing,1,50,26.50,50.00
560,23/10/2023,22:51:00,7.00,Female,25,Electronics,1,50,19.00,50.00
944,23/08/2022,20:22:00,136.00,Male,44,Clothing,2,25,12.00,50.00
1560,13/11/2022,17:16:00,91.00,Female,25,Electronics,1,50,18.50,50.00
1944,18/07/2023,21:08:00,63.00,Male,44,Clothing,2,25,6.50,50.00
481,13/07/2023,17:12:00,48.00,Female,43,Electronics,4,300,114.00,1200.00
867,24/07/2022,22:40:00,152.00,Male,21,Electronics,1,500,185.00,500.00
882,22/10/2023,21:41:00,144.00,Female,64,Electronics,2,25,13.25,50.00
961,22/03/2023,22:36:00,86.00,Male,53,Beauty,4,50,23.00,200.00
1481,09/11/2023,17:22:00,20.00,Female,43,Electronics,4,300,114.00,1200.00
1867,16/05/2023,19:55:00,144.00,Male,21,Electronics,1,500,190.00,500.00
1882,21/06/2023,20:56:00,15.00,Female,64,Electronics,2,25,9.00,50.00
1961,15/05/2022,21:17:00,95.00,Male,53,Beauty,4,50,20.50,200.00
187,20/02/2022,20:19:00,88.00,Female,64,Clothing,2,50,21.00,100.00
446,02/11/2022,19:57:00,104.00,Male,21,Electronics,1,50,13.00,50.00
1187,07/07/2023,17:05:00,52.00,Female,64,Clothing,2,50,12.50,100.00
1446,23/01/2022,18:55:00,155.00,Male,21,Electronics,1,50,23.50,50.00
539,30/11/2023,18:13:00,135.00,Male,25,Beauty,1,500,205.00,500.00
587,04/09/2023,19:00:00,91.00,Female,40,Beauty,4,300,99.00,1200.00
1539,06/12/2022,21:52:00,96.00,Male,25,Beauty,1,500,170.00,500.00
1587,05/11/2022,20:06:00,140.00,Female,40,Beauty,4,300,105.00,1200.00
212,12/10/2023,18:13:00,105.00,Male,21,Clothing,3,500,215.00,1500.00
765,16/10/2022,19:03:00,77.00,Male,43,Clothing,4,50,12.50,200.00
769,09/09/2022,18:57:00,18.00,Female,31,Electronics,4,30,10.20,120.00
1212,16/03/2022,18:05:00,142.00,Male,21,Clothing,3,500,265.00,1500.00
1765,18/10/2022,22:49:00,13.00,Male,43,Clothing,4,50,16.00,200.00
1769,08/10/2023,22:50:00,116.00,Female,31,Electronics,4,30,9.30,120.00
321,24/09/2023,19:53:00,30.00,Female,26,Electronics,2,25,9.50,50.00
356,27/08/2023,18:35:00,71.00,Male,50,Electronics,3,500,255.00,1500.00
510,29/05/2023,17:04:00,14.00,Female,39,Beauty,4,50,13.00,200.00
534,27/04/2023,22:30:00,112.00,Male,45,Clothing,2,500,140.00,1000.00
1321,23/04/2023,22:54:00,155.00,Female,26,Electronics,2,25,10.50,50.00
1356,18/12/2023,21:31:00,11.00,Male,50,Electronics,3,500,245.00,1500.00
1510,20/11/2022,18:21:00,124.00,Female,39,Beauty,4,50,19.00,200.00
1534,13/06/2022,19:44:00,72.00,Male,45,Clothing,2,500,270.00,1000.00
104,09/06/2022,22:58:00,129.00,Female,34,Beauty,2,500,190.00,1000.00
110,18/11/2022,17:28:00,149.00,Male,27,Clothing,3,300,99.00,900.00
352,28/07/2023,17:55:00,54.00,Male,57,Electronics,2,500,175.00,1000.00
365,23/02/2023,22:12:00,151.00,Male,31,Clothing,1,300,93.00,300.00
887,24/02/2022,19:20:00,44.00,Male,59,Clothing,4,25,10.00,100.00
1104,11/07/2022,20:13:00,70.00,Female,34,Beauty,2,500,150.00,1000.00
1110,26/10/2022,19:14:00,62.00,Male,27,Clothing,3,300,114.00,900.00
1352,19/10/2023,17:40:00,14.00,Male,57,Electronics,2,500,260.00,1000.00
1365,08/11/2023,20:22:00,18.00,Male,31,Clothing,1,300,156.00,300.00
1887,11/12/2023,19:34:00,113.00,Male,59,Clothing,4,25,10.00,100.00
629,05/01/2023,19:55:00,39.00,Male,62,Electronics,2,25,8.00,50.00
1629,17/02/2022,20:18:00,144.00,Male,62,Electronics,2,25,10.75,50.00
655,31/10/2022,18:43:00,19.00,Female,55,Clothing,1,500,210.00,500.00
1655,28/05/2023,17:57:00,8.00,Female,55,Clothing,1,500,125.00,500.00
567,08/05/2023,19:53:00,5.00,Female,25,Clothing,3,300,144.00,900.00
1567,07/04/2023,17:10:00,76.00,Female,25,Clothing,3,300,162.00,900.00
182,21/06/2023,19:27:00,27.00,Male,62,Beauty,4,30,10.20,120.00
819,15/08/2023,21:59:00,111.00,Female,35,Beauty,2,50,26.00,100.00
1182,03/01/2023,21:26:00,14.00,Male,62,Beauty,4,30,12.90,120.00
1819,05/11/2022,20:44:00,83.00,Female,35,Beauty,2,50,13.50,100.00
100,08/02/2022,19:34:00,21.00,Male,41,Electronics,1,30,9.30,30.00
833,09/05/2023,18:39:00,85.00,Male,42,Beauty,4,50,24.50,200.00
1100,20/01/2023,18:15:00,136.00,Male,41,Electronics,1,30,13.20,30.00
1833,30/01/2022,17:20:00,56.00,Male,42,Beauty,4,50,18.00,200.00
542,01/06/2023,18:41:00,50.00,Female,20,Beauty,1,50,24.00,50.00
723,14/07/2022,21:57:00,120.00,Female,54,Beauty,4,50,20.50,200.00
726,05/06/2022,19:37:00,72.00,Male,47,Clothing,4,300,126.00,1200.00
1542,17/05/2023,20:30:00,147.00,Female,20,Beauty,1,50,14.50,50.00
1723,10/02/2022,17:43:00,40.00,Female,54,Beauty,4,50,18.00,200.00
1726,26/06/2023,18:12:00,13.00,Male,47,Clothing,4,300,93.00,1200.00
488,05/07/2022,17:28:00,26.00,Female,51,Electronics,3,300,123.00,900.00
1488,12/11/2022,19:24:00,9.00,Female,51,Electronics,3,300,126.00,900.00
239,19/09/2022,19:34:00,1.00,Male,38,Electronics,3,500,165.00,1500.00
498,22/03/2022,22:20:00,41.00,Female,50,Clothing,4,25,8.25,100.00
532,15/08/2022,18:04:00,92.00,Female,64,Clothing,4,30,12.90,120.00
669,23/01/2022,20:24:00,110.00,Male,24,Beauty,4,300,87.00,1200.00
877,01/10/2022,19:52:00,134.00,Female,58,Clothing,1,25,6.75,25.00
1239,08/07/2022,20:42:00,134.00,Male,38,Electronics,3,500,255.00,1500.00
1498,29/08/2022,17:08:00,51.00,Female,50,Clothing,4,25,12.50,100.00
1532,23/03/2022,22:48:00,51.00,Female,64,Clothing,4,30,15.60,120.00
1669,04/08/2022,22:28:00,83.00,Male,24,Beauty,4,300,123.00,1200.00
1877,25/01/2023,20:19:00,72.00,Female,58,Clothing,1,25,10.50,25.00
422,21/08/2022,22:34:00,67.00,Female,28,Clothing,3,30,13.20,90.00
466,11/01/2023,21:52:00,66.00,Male,63,Electronics,4,25,13.75,100.00
1422,07/05/2022,20:41:00,35.00,Female,28,Clothing,3,30,13.50,90.00
1466,16/01/2023,22:27:00,64.00,Male,63,Electronics,4,25,10.75,100.00
583,28/01/2022,19:44:00,131.00,Female,24,Electronics,4,25,7.75,100.00
654,14/08/2023,17:40:00,92.00,Male,42,Clothing,3,25,9.25,75.00
1583,12/11/2023,22:54:00,102.00,Female,24,Electronics,4,25,13.00,100.00
1654,13/10/2023,20:47:00,111.00,Male,42,Clothing,3,25,6.25,75.00
40,07/06/2022,21:33:00,78.00,Male,45,Beauty,1,50,24.50,50.00
699,21/11/2022,22:21:00,129.00,Female,37,Clothing,4,30,16.20,120.00
727,15/11/2023,18:37:00,32.00,Male,55,Beauty,3,300,105.00,900.00
830,29/09/2022,20:19:00,77.00,Female,64,Clothing,3,50,18.50,150.00
1040,12/12/2023,21:24:00,112.00,Male,45,Beauty,1,50,21.00,50.00
1699,29/07/2023,21:45:00,23.00,Female,37,Clothing,4,30,12.90,120.00
1727,08/08/2023,21:06:00,72.00,Male,55,Beauty,3,300,75.00,900.00
1830,04/03/2023,18:04:00,87.00,Female,64,Clothing,3,50,21.00,150.00
224,11/11/2022,21:32:00,99.00,Female,25,Clothing,1,50,24.00,50.00
271,12/09/2023,18:23:00,44.00,Female,62,Beauty,4,30,9.30,120.00
1224,20/01/2022,17:10:00,103.00,Female,25,Clothing,1,50,20.00,50.00
1271,19/01/2022,19:31:00,27.00,Female,62,Beauty,4,30,9.00,120.00
36,22/02/2023,22:06:00,40.00,Male,52,Beauty,3,300,144.00,900.00
157,15/05/2022,21:59:00,98.00,Male,62,Electronics,4,500,170.00,2000.00
796,01/10/2022,19:50:00,38.00,Male,43,Beauty,4,30,7.80,120.00
839,11/11/2023,21:02:00,130.00,Female,20,Electronics,4,300,96.00,1200.00
927,21/02/2022,17:13:00,83.00,Male,43,Electronics,4,500,250.00,2000.00
1036,17/08/2022,18:03:00,121.00,Male,52,Beauty,3,300,117.00,900.00
1157,23/12/2022,21:24:00,81.00,Male,62,Electronics,4,500,270.00,2000.00
1796,12/11/2023,18:36:00,69.00,Male,43,Beauty,4,30,11.10,120.00
1839,28/08/2022,21:57:00,92.00,Female,20,Electronics,4,300,156.00,1200.00
1927,06/09/2023,19:44:00,46.00,Male,43,Electronics,4,500,180.00,2000.00
407,16/07/2022,22:17:00,117.00,Female,46,Electronics,3,300,138.00,900.00
1407,10/04/2022,19:41:00,54.00,Female,46,Electronics,3,300,120.00,900.00
46,08/11/2022,17:50:00,54.00,Female,20,Electronics,4,300,84.00,1200.00
509,10/07/2023,19:35:00,70.00,Female,37,Electronics,3,300,141.00,900.00
874,17/01/2022,18:14:00,90.00,Male,60,Beauty,1,30,12.60,30.00
1046,21/07/2023,21:47:00,5.00,Female,20,Electronics,4,300,156.00,1200.00
1509,25/11/2022,20:40:00,67.00,Female,37,Electronics,3,300,129.00,900.00
1874,14/05/2022,20:58:00,126.00,Male,60,Beauty,1,30,12.60,30.00
788,20/06/2022,18:54:00,90.00,Female,52,Beauty,3,300,105.00,900.00
1788,03/05/2022,20:35:00,98.00,Female,52,Beauty,3,300,150.00,900.00
378,03/11/2022,18:16:00,81.00,Male,50,Beauty,1,300,165.00,300.00
1378,28/04/2022,21:56:00,27.00,Male,50,Beauty,1,300,132.00,300.00
480,22/12/2022,22:12:00,126.00,Female,42,Beauty,4,500,225.00,2000.00
492,16/12/2023,17:52:00,4.00,Male,61,Beauty,4,25,6.50,100.00
737,23/03/2023,21:11:00,26.00,Female,33,Clothing,1,50,14.00,50.00
1480,26/11/2023,18:05:00,3.00,Female,42,Beauty,4,500,165.00,2000.00
1492,26/08/2023,22:09:00,146.00,Male,61,Beauty,4,25,10.00,100.00
1737,14/11/2022,22:32:00,40.00,Female,33,Clothing,1,50,14.00,50.00
684,20/06/2023,18:02:00,54.00,Female,28,Clothing,2,500,225.00,1000.00
